seqFluxo,seqEtapa,codEtapa,etapa,codFormulario,formulario,dataCriacao,dataExeInicio,dataExeFim,codExecutor,executor,status,origem,tempoTotal,tempoInicioFim,tempoParaIniciar,sequencia,grupoEtapa,codBeneficiario,beneficiario,codFormularioCampo,nomeCampo,legenda,ordemFilho,codFormularioCampoFilho,codCampo,valor,valorDominio,nomeCampoFilho,legendaCampoFilho,codCampoFilho,fluxo,statusFluxo,servico
543778,1524997,20390,CONCLUÍDO,14572,FOR_LICENCIAMENTO_BD_CADASTRO,2024-11-19 12:58:52,2025-09-21 11:50:46,2025-09-22 17:06:28,52678,ANA PAULA COSTA OLIVEIRA,2,0.0,57,23,2,5,2,,,326960,REQUISITOS,Descrição do campo REQUISITOS,0.0,,1,30 minutos,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
547468,1524302,20390,CONCLUÍDO,14571,FOR_INSCRICAO_PROGRAMA_BD,2024-02-04 10:23:44,2024-12-06 09:15:38,2024-12-07 14:31:20,51822,JOÃO CARLOS SILVA,2,0.0,10,50,1,1,3,,,326635,INFORMACOES,Descrição do campo INFORMACOES,0.0,327566.0,8,Rejeitado,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
543610,1520041,20390,CONCLUÍDO,14576,FOR_INSCRICAO_PROGRAMA_BD,2024-01-04 12:14:32,2024-11-05 11:06:26,2024-11-06 16:22:08,51565,JOÃO CARLOS SILVA,2,0.0,22,28,15,5,2,,,327445,INFORMACOES,Descrição do campo INFORMACOES,0.0,,5,Aprovado,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
543008,1521230,20390,CONCLUÍDO,14577,FOR_INSCRICAO_PROGRAMA_BD,2024-06-27 12:21:35,2025-04-29 11:13:29,2025-04-30 16:29:11,51616,JOÃO CARLOS SILVA,2,0.0,43,4,15,1,1,,,327337,INFORMACOES,Descrição do campo INFORMACOES,0.0,327696.0,4,Não se aplica,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
549149,1522163,20390,CONCLUÍDO,14580,FOR_LICENCIAMENTO_BD_CADASTRO,2024-09-18 17:09:17,2025-07-21 16:01:11,2025-07-22 21:16:53,50059,MARIA FERNANDA SANTOS PERES,2,0.0,9,47,11,5,2,,,327279,INFORMACOES,Descrição do campo INFORMACOES,0.0,327248.0,1,Pendente,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
544223,1521859,20390,CONCLUÍDO,14573,FOR_INSCRICAO_PROGRAMA_BD,2024-10-14 18:08:15,2025-08-16 17:00:09,2025-08-17 22:15:51,50601,MARIA FERNANDA SANTOS PERES,2,0.0,37,4,14,4,3,,,326621,INFORMACOES,Descrição do campo INFORMACOES,0.0,327240.0,1,30 minutos,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
540005,1522541,20390,CONCLUÍDO,14574,FOR_INSCRICAO_PROGRAMA_BD,2024-12-16 16:22:49,2025-10-18 15:14:43,2025-10-19 20:30:25,52292,ANA PAULA COSTA OLIVEIRA,2,0.0,38,33,18,4,3,,,326972,RETORNO,Descrição do campo RETORNO,0.0,327494.0,5,Valor_RETORNO_0,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
543821,1521620,20390,CONCLUÍDO,14580,FOR_LICENCIAMENTO_BD_CADASTRO,2024-11-18 11:06:29,2025-09-20 09:58:23,2025-09-21 15:14:05,52209,ANA PAULA COSTA OLIVEIRA,2,0.0,11,41,20,5,3,,,327345,RETORNO,Descrição do campo RETORNO,0.0,327061.0,8,Online,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
549636,1524580,20390,CONCLUÍDO,14578,FOR_LICENCIAMENTO_BD_CADASTRO,2024-01-15 17:27:24,2024-11-16 16:19:18,2024-11-17 21:35:00,52672,ANA PAULA COSTA OLIVEIRA,2,0.0,24,14,1,2,2,,,327018,RETORNO,Descrição do campo RETORNO,0.0,,1,2024-01-15,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
545279,1522648,20390,CONCLUÍDO,14580,FOR_LICENCIAMENTO_BD_CADASTRO,2024-11-19 14:52:46,2025-09-21 13:44:40,2025-09-22 19:00:22,52653,ANA PAULA COSTA OLIVEIRA,2,0.0,24,35,0,4,3,,,327006,RETORNO,Descrição do campo RETORNO,0.0,327489.0,5,Pendente,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
545908,1523245,20390,CONCLUÍDO,14579,FOR_LICENCIAMENTO_BD_CADASTRO,2024-11-03 10:51:43,2025-09-05 09:43:37,2025-09-06 14:59:19,50308,MARIA FERNANDA SANTOS PERES,2,0.0,54,23,3,4,1,,,327049,ETAPAS,Descrição do campo ETAPAS,0.0,327072.0,9,Aprovado,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
548251,1523684,20390,CONCLUÍDO,14578,FOR_INSCRICAO_PROGRAMA_BD,2024-09-16 13:24:58,2025-07-19 12:16:52,2025-07-20 17:32:34,50130,MARIA FERNANDA SANTOS PERES,2,0.0,11,1,8,2,2,,,327330,ETAPAS,Descrição do campo ETAPAS,0.0,,3,Não,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
541306,1521006,20390,CONCLUÍDO,14573,FOR_LICENCIAMENTO_BD_CADASTRO,2024-07-22 12:13:33,2025-05-24 11:05:27,2025-05-25 16:21:09,51119,JOÃO CARLOS SILVA,2,0.0,54,32,9,4,3,,,326928,ETAPAS,Descrição do campo ETAPAS,0.0,,2,Online,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
547913,1521237,20390,CONCLUÍDO,14580,FOR_INSCRICAO_PROGRAMA_BD,2024-07-05 14:55:53,2025-05-07 13:47:47,2025-05-08 19:03:29,50722,MARIA FERNANDA SANTOS PERES,2,0.0,22,19,14,5,1,,,326663,ETAPAS,Descrição do campo ETAPAS,0.0,,1,Rejeitado,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
540746,1521057,20390,CONCLUÍDO,14576,FOR_INSCRICAO_PROGRAMA_BD,2024-01-21 18:27:25,2024-11-22 17:19:19,2024-11-23 22:35:01,50136,MARIA FERNANDA SANTOS PERES,2,0.0,27,37,17,4,1,,,326534,PRIORIDADE,Descrição do campo PRIORIDADE,0.0,327921.0,7,Aprovado,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
543222,1524869,20390,CONCLUÍDO,14573,FOR_LICENCIAMENTO_BD_CADASTRO,2024-01-04 11:42:42,2024-11-05 10:34:36,2024-11-06 15:50:18,50139,MARIA FERNANDA SANTOS PERES,2,0.0,13,36,19,3,1,,,327450,PRIORIDADE,Descrição do campo PRIORIDADE,0.0,,6,Online,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
541807,1523570,20390,CONCLUÍDO,14575,FOR_INSCRICAO_PROGRAMA_BD,2024-11-10 12:08:11,2025-09-12 11:00:05,2025-09-13 16:15:47,51620,JOÃO CARLOS SILVA,2,0.0,53,38,17,4,2,,,327361,PRIORIDADE,Descrição do campo PRIORIDADE,0.0,327609.0,8,30 minutos,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
540330,1523138,20390,CONCLUÍDO,14571,FOR_INSCRICAO_PROGRAMA_BD,2024-06-30 10:56:41,2025-05-02 09:48:35,2025-05-03 15:04:17,51431,JOÃO CARLOS SILVA,2,0.0,32,29,3,1,1,,,327100,DESCRICAO,Descrição do campo DESCRICAO,0.0,,8,30 minutos,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
541149,1524056,20390,CONCLUÍDO,14571,FOR_INSCRICAO_PROGRAMA_BD,2024-06-28 10:15:09,2025-04-30 09:07:03,2025-05-01 14:22:45,51241,JOÃO CARLOS SILVA,2,0.0,53,48,13,3,3,,,326889,DESCRICAO,Descrição do campo DESCRICAO,0.0,,7,Presencial,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
549393,1521867,20390,CONCLUÍDO,14572,FOR_INSCRICAO_PROGRAMA_BD,2024-07-10 08:54:54,2025-05-12 07:46:48,2025-05-13 13:02:30,51811,JOÃO CARLOS SILVA,2,0.0,33,31,14,2,3,,,327082,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,,1,Sim,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
546329,1521623,20390,CONCLUÍDO,14579,FOR_INSCRICAO_PROGRAMA_BD,2024-06-07 15:17:20,2025-04-09 14:09:14,2025-04-10 19:24:56,50788,MARIA FERNANDA SANTOS PERES,2,0.0,58,12,18,1,2,,,327359,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,,1,Valor_LOG_SERVICO_1,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
549413,1522554,20390,CONCLUÍDO,14575,FOR_LICENCIAMENTO_BD_CADASTRO,2024-10-24 13:17:52,2025-08-26 12:09:46,2025-08-27 17:25:28,52807,ANA PAULA COSTA OLIVEIRA,2,0.0,16,25,17,1,1,,,327206,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,,1,,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
544132,1522491,20390,CONCLUÍDO,14575,FOR_INSCRICAO_PROGRAMA_BD,2024-10-18 13:40:53,2025-08-20 12:32:47,2025-08-21 17:48:29,52214,ANA PAULA COSTA OLIVEIRA,2,0.0,16,8,4,1,2,,,326866,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,,9,Sim,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
543058,1524421,20390,CONCLUÍDO,14574,FOR_INSCRICAO_PROGRAMA_BD,2024-07-03 09:00:13,2025-05-05 07:52:07,2025-05-06 13:07:49,51032,JOÃO CARLOS SILVA,2,0.0,15,49,18,5,3,,,326669,TAXA,Descrição do campo TAXA,0.0,,1,Valor_TAXA_0,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
543327,1523575,20390,CONCLUÍDO,14575,FOR_LICENCIAMENTO_BD_CADASTRO,2024-06-13 11:27:52,2025-04-15 10:19:46,2025-04-16 15:35:28,50974,MARIA FERNANDA SANTOS PERES,2,0.0,23,44,9,2,3,,,327069,TAXA,Descrição do campo TAXA,0.0,,9,Presencial,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
541937,1522666,20390,CONCLUÍDO,14577,FOR_INSCRICAO_PROGRAMA_BD,2024-09-17 12:40:45,2025-07-20 11:32:39,2025-07-21 16:48:21,50454,MARIA FERNANDA SANTOS PERES,2,0.0,45,34,15,1,2,,,326841,TAXA,Descrição do campo TAXA,0.0,,9,30 minutos,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
549932,1522948,20390,CONCLUÍDO,14571,FOR_INSCRICAO_PROGRAMA_BD,2024-02-14 10:31:40,2024-12-16 09:23:34,2024-12-17 14:39:16,52321,ANA PAULA COSTA OLIVEIRA,2,0.0,14,8,14,5,1,,,326964,TAXA,Descrição do campo TAXA,0.0,,5,30 minutos,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
547347,1524456,20390,CONCLUÍDO,14572,FOR_INSCRICAO_PROGRAMA_BD,2024-10-24 17:15:29,2025-08-26 16:07:23,2025-08-27 21:23:05,50644,MARIA FERNANDA SANTOS PERES,2,0.0,47,31,17,3,1,,,327301,TAXA,Descrição do campo TAXA,0.0,,1,Não se aplica,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
548113,1520631,20390,CONCLUÍDO,14575,FOR_LICENCIAMENTO_BD_CADASTRO,2024-02-28 17:40:27,2024-12-30 16:32:21,2024-12-31 21:48:03,51321,JOÃO CARLOS SILVA,2,0.0,1,37,6,5,3,,,327390,PESSOA_JURIDICA,Descrição do campo PESSOA_JURIDICA,0.0,,3,2024-01-15,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
548231,1524358,20390,CONCLUÍDO,14572,FOR_LICENCIAMENTO_BD_CADASTRO,2024-11-04 10:07:00,2025-09-06 08:58:54,2025-09-07 14:14:36,52081,ANA PAULA COSTA OLIVEIRA,2,0.0,8,6,4,3,3,,,326978,PESSOA_JURIDICA,Descrição do campo PESSOA_JURIDICA,0.0,327022.0,8,"Público - (público em geral, incluindo cidadãos e empresas)",,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
549961,1520752,20400,REVISÃO,14574,FOR_INSCRICAO_PROGRAMA_BD,2024-02-15 15:10:05,2024-12-17 14:01:59,2024-12-18 19:17:41,51420,JOÃO CARLOS SILVA,2,0.0,59,42,11,1,3,,,327152,LEGISLACAO,Descrição do campo LEGISLACAO,0.0,,3,2024-01-15,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
549352,1521732,20400,REVISÃO,14577,FOR_INSCRICAO_PROGRAMA_BD,2024-10-31 08:09:45,2025-09-02 07:01:39,2025-09-03 12:17:21,52288,ANA PAULA COSTA OLIVEIRA,2,0.0,37,42,6,5,1,,,326787,LEGISLACAO,Descrição do campo LEGISLACAO,0.0,,3,Aprovado,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
549038,1524753,20400,REVISÃO,14579,FOR_INSCRICAO_PROGRAMA_BD,2024-06-23 13:53:15,2025-04-25 12:45:09,2025-04-26 18:00:51,50301,MARIA FERNANDA SANTOS PERES,2,0.0,40,3,17,4,1,,,326939,PESSOA_JURIDICA,Descrição do campo PESSOA_JURIDICA,0.0,,6,"Público - (público em geral, incluindo cidadãos e empresas)",,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
542235,1522037,20400,REVISÃO,14575,FOR_LICENCIAMENTO_BD_CADASTRO,2024-09-24 11:03:15,2025-07-27 09:55:09,2025-07-28 15:10:51,51489,JOÃO CARLOS SILVA,2,0.0,49,34,9,2,3,,,326507,PESSOA_JURIDICA,Descrição do campo PESSOA_JURIDICA,0.0,,9,,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
542448,1520123,20400,REVISÃO,14578,FOR_INSCRICAO_PROGRAMA_BD,2024-06-16 13:57:43,2025-04-18 12:49:37,2025-04-19 18:05:19,52644,ANA PAULA COSTA OLIVEIRA,2,0.0,48,17,3,5,3,,,326699,PESSOA_JURIDICA,Descrição do campo PESSOA_JURIDICA,0.0,,8,,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
541889,1520558,20400,REVISÃO,14571,FOR_LICENCIAMENTO_BD_CADASTRO,2024-12-02 11:38:14,2025-10-04 10:30:08,2025-10-05 15:45:50,51509,JOÃO CARLOS SILVA,2,0.0,44,19,11,1,3,,,326724,PESSOA_JURIDICA,Descrição do campo PESSOA_JURIDICA,0.0,327519.0,8,Rejeitado,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
547180,1521621,20400,REVISÃO,14577,FOR_INSCRICAO_PROGRAMA_BD,2024-06-06 17:08:50,2025-04-08 16:00:44,2025-04-09 21:16:26,50207,MARIA FERNANDA SANTOS PERES,2,0.0,3,11,5,4,2,,,327441,PESSOA_JURIDICA,Descrição do campo PESSOA_JURIDICA,0.0,,9,Pendente,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
547583,1521556,20400,REVISÃO,14578,FOR_INSCRICAO_PROGRAMA_BD,2024-01-17 18:20:38,2024-11-18 17:12:32,2024-11-19 22:28:14,50706,MARIA FERNANDA SANTOS PERES,2,0.0,6,43,14,3,3,,,327401,PESSOA_FISICA,Descrição do campo PESSOA_FISICA,0.0,327453.0,7,,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
548261,1520726,20400,REVISÃO,14571,FOR_LICENCIAMENTO_BD_CADASTRO,2024-07-21 10:58:26,2025-05-23 09:50:20,2025-05-24 15:06:02,52349,ANA PAULA COSTA OLIVEIRA,2,0.0,58,9,18,2,2,,,326633,PESSOA_FISICA,Descrição do campo PESSOA_FISICA,0.0,327470.0,10,Pendente,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
544531,1520172,20400,REVISÃO,14576,FOR_INSCRICAO_PROGRAMA_BD,2024-10-25 18:24:54,2025-08-27 17:16:48,2025-08-28 22:32:30,50581,MARIA FERNANDA SANTOS PERES,2,0.0,48,46,15,4,3,,,327402,PESSOA_FISICA,Descrição do campo PESSOA_FISICA,0.0,,9,Online,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
546659,1524952,20400,REVISÃO,14577,FOR_INSCRICAO_PROGRAMA_BD,2024-12-01 16:30:00,2025-10-03 15:21:54,2025-10-04 20:37:36,50758,MARIA FERNANDA SANTOS PERES,2,0.0,19,11,4,5,1,,,327082,PESSOA_FISICA,Descrição do campo PESSOA_FISICA,0.0,,4,2024-01-15,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
544665,1523937,20400,REVISÃO,14579,FOR_LICENCIAMENTO_BD_CADASTRO,2024-07-26 10:15:17,2025-05-28 09:07:11,2025-05-29 14:22:53,50817,MARIA FERNANDA SANTOS PERES,2,0.0,11,19,3,2,3,,,326705,INFORMACOES,Descrição do campo INFORMACOES,0.0,,7,2024-01-15,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
547393,1523531,20400,REVISÃO,14572,FOR_LICENCIAMENTO_BD_CADASTRO,2024-02-12 09:28:55,2024-12-14 08:20:49,2024-12-15 13:36:31,52047,ANA PAULA COSTA OLIVEIRA,2,0.0,37,4,16,2,1,,,327020,INFORMACOES,Descrição do campo INFORMACOES,0.0,327241.0,3,2024-01-15,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
548458,1523707,20400,REVISÃO,14579,FOR_INSCRICAO_PROGRAMA_BD,2024-12-18 08:24:50,2025-10-20 07:16:44,2025-10-21 12:32:26,50109,MARIA FERNANDA SANTOS PERES,2,0.0,58,8,14,1,2,,,326587,SERVICO,Descrição do campo SERVICO,0.0,,9,Não,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
544260,1522490,20400,REVISÃO,14573,FOR_INSCRICAO_PROGRAMA_BD,2024-11-11 14:07:34,2025-09-13 12:59:28,2025-09-14 18:15:10,50574,MARIA FERNANDA SANTOS PERES,2,0.0,58,29,18,4,1,,,327301,DESCRICAO,Descrição do campo DESCRICAO,0.0,,8,,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
549046,1523343,20400,REVISÃO,14575,FOR_INSCRICAO_PROGRAMA_BD,2024-09-17 08:02:54,2025-07-20 06:54:48,2025-07-21 12:10:30,51182,JOÃO CARLOS SILVA,2,0.0,56,27,9,1,2,,,327184,DESCRICAO,Descrição do campo DESCRICAO,0.0,327335.0,6,Não,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
547646,1521731,20400,REVISÃO,14576,FOR_LICENCIAMENTO_BD_CADASTRO,2024-02-18 18:59:11,2024-12-20 17:51:05,2024-12-21 23:06:47,51540,JOÃO CARLOS SILVA,2,0.0,22,43,7,4,2,,,326568,DESCRICAO,Descrição do campo DESCRICAO,0.0,327348.0,6,Presencial,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
541926,1520717,20400,REVISÃO,14575,FOR_INSCRICAO_PROGRAMA_BD,2024-10-15 08:23:12,2025-08-17 07:15:06,2025-08-18 12:30:48,52789,ANA PAULA COSTA OLIVEIRA,2,0.0,13,36,10,3,3,,,327173,CATEGORIA,Descrição do campo CATEGORIA,0.0,,9,Sim,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
549715,1521227,20400,REVISÃO,14576,FOR_LICENCIAMENTO_BD_CADASTRO,2024-12-26 15:22:58,2025-10-28 14:14:52,2025-10-29 19:30:34,50016,MARIA FERNANDA SANTOS PERES,2,0.0,11,50,10,3,3,,,327313,CATEGORIA,Descrição do campo CATEGORIA,0.0,,3,30 minutos,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
541600,1521976,20400,REVISÃO,14579,FOR_INSCRICAO_PROGRAMA_BD,2024-09-03 12:05:32,2025-07-06 10:57:26,2025-07-07 16:13:08,50567,MARIA FERNANDA SANTOS PERES,2,0.0,2,17,1,3,1,,,327177,CATEGORIA,Descrição do campo CATEGORIA,0.0,327105.0,2,Rejeitado,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
546925,1520480,20400,REVISÃO,14574,FOR_INSCRICAO_PROGRAMA_BD,2024-12-19 13:51:47,2025-10-21 12:43:41,2025-10-22 17:59:23,52685,ANA PAULA COSTA OLIVEIRA,2,0.0,43,26,13,4,1,,,326622,CATEGORIA,Descrição do campo CATEGORIA,0.0,,5,Não se aplica,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
543254,1522373,20400,REVISÃO,14576,FOR_INSCRICAO_PROGRAMA_BD,2024-07-20 18:28:55,2025-05-22 17:20:49,2025-05-23 22:36:31,51816,JOÃO CARLOS SILVA,2,0.0,22,30,19,2,2,,,326733,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,,6,,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
540413,1522310,20400,REVISÃO,14578,FOR_INSCRICAO_PROGRAMA_BD,2024-06-30 10:28:29,2025-05-02 09:20:23,2025-05-03 14:36:05,52825,ANA PAULA COSTA OLIVEIRA,2,0.0,45,24,2,1,1,,,326949,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,,2,"Público - (público em geral, incluindo cidadãos e empresas)",,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
544823,1523610,20400,REVISÃO,14575,FOR_INSCRICAO_PROGRAMA_BD,2024-02-04 11:13:51,2024-12-06 10:05:45,2024-12-07 15:21:27,50157,MARIA FERNANDA SANTOS PERES,2,0.0,21,19,0,4,3,,,327494,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,,2,Pendente,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
541206,1523900,20400,REVISÃO,14580,FOR_INSCRICAO_PROGRAMA_BD,2024-12-18 08:48:14,2025-10-20 07:40:08,2025-10-21 12:55:50,51070,JOÃO CARLOS SILVA,2,0.0,10,16,9,3,1,,,326776,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,327698.0,4,Online,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
545574,1524385,20400,REVISÃO,14579,FOR_LICENCIAMENTO_BD_CADASTRO,2024-10-30 14:44:53,2025-09-01 13:36:47,2025-09-02 18:52:29,51979,JOÃO CARLOS SILVA,2,0.0,10,20,18,3,1,,,326745,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,327491.0,1,Online,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
545325,1521871,20400,REVISÃO,14572,FOR_LICENCIAMENTO_BD_CADASTRO,2024-07-12 12:08:24,2025-05-14 11:00:18,2025-05-15 16:16:00,50479,MARIA FERNANDA SANTOS PERES,2,0.0,1,13,6,1,2,,,326904,LOG_USUARIO,Descrição do campo LOG_USUARIO,0.0,,9,Não,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
541590,1523543,20400,REVISÃO,14574,FOR_INSCRICAO_PROGRAMA_BD,2024-10-05 18:52:25,2025-08-07 17:44:19,2025-08-08 23:00:01,52199,ANA PAULA COSTA OLIVEIRA,2,0.0,27,42,3,5,3,,,327306,LOG_USUARIO,Descrição do campo LOG_USUARIO,0.0,327967.0,1,,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
545313,1520846,20400,REVISÃO,14578,FOR_LICENCIAMENTO_BD_CADASTRO,2024-01-08 16:11:35,2024-11-09 15:03:29,2024-11-10 20:19:11,50214,MARIA FERNANDA SANTOS PERES,2,0.0,57,8,19,3,3,,,327226,SINONIMOS,Descrição do campo SINONIMOS,0.0,,10,,,,,,FLX_INSCRIÇÃO_EM_PROGRAMA_SOCIAL,2,INSCRIÇÃO EM PROGRAMA SOCIAL
